HUC_12,N_Export_Rate_baseline_2001_2005,N_Export_Rate_baseline_2016_2020,N_Export_Rate_cover_crop_2001,N_Export_Rate_wetlands_2001,N_Export_Rate_forest_2001,N_Export_Rate_crp_2001,N_Export_Rate_human_prec_2001,N_Export_Rate_hydro_2001
70101020203,0.028407494999999998,0.028585310399999998,0.028618549700000002,0.028618549700000002,0.028618549700000002,0.028618549700000002,0.028261423750000004,0.028618549700000002
70101020204,0.020551938999999998,0.0236494186,0.02109508415,0.02109508415,0.02109508415,0.02109508415,0.021541692299999998,0.02109508415
70101020301,0.0314491566,0.0337176562,0.031930380450000004,0.031930380450000004,0.031930380450000004,0.031930380450000004,0.0320156357,0.031930380450000004
70101020302,0.027570955799999998,0.029977257200000003,0.0279118088,0.0279118088,0.0279118088,0.0279118088,0.0280987005,0.0279118088
70101020303,0.021170564800000003,0.022618811,0.021430042099999998,0.021430042099999998,0.021430042099999998,0.021430042099999998,0.02150984565,0.021430042099999998
70101020304,0.019051297000000002,0.021515204599999997,0.01944944615,0.01944944615,0.01944944615,0.01944944615,0.01976691475,0.01944944615
70101020305,0.034422215,0.0386702924,0.0352085994,0.0352085994,0.0352085994,0.0352085994,0.0358232745,0.0352085994
70101020401,0.0134465584,0.0149170492,0.013985853775000001,0.013985853775000001,0.013985853775000001,0.013985853775000001,0.014190812325,0.013985853775000001
70101020402,0.0149095798,0.016559758,0.01516451635,0.01516451635,0.01516451635,0.01516451635,0.015405804,0.01516451635
70101020403,0.014820106599999999,0.017200844,0.015610516699999999,0.015610516699999999,0.015610516699999999,0.015610516699999999,0.016030258,0.015610516699999999
70101020404,0.0117799828,0.013015120799999998,0.012041946275,0.012041946275,0.012041946275,0.012041946275,0.012208557525,0.012041946275
70101020405,0.010031715200000001,0.0108017288,0.01021334075,0.01021334075,0.01021334075,0.01021334075,0.01029955645,0.01021334075
70101020406,0.008648882,0.0093154628,0.0087359658,0.0087359658,0.0087359658,0.0087359658,0.0088168157,0.0087359658
70101020407,0.013961141300000002,0.01472762,0.014114565125,0.014114565125,0.014114565125,0.014114565125,0.014173122900000001,0.014114565125
70101020408,0.0096147601,0.0104793612,0.00981825123,0.00981825123,0.00981825123,0.00981825123,0.009963568555,0.00981825123
70101020501,0.020762271399999997,0.0247196706,0.02133286295,0.02133286295,0.02133286295,0.02133286295,0.02187605065,0.02133286295
70101020502,0.0116195169,0.0128512849,0.01182012045,0.01182012045,0.01182012045,0.01182012045,0.011996757975,0.01182012045
70101020503,0.0251075382,0.026606252399999995,0.02534695985,0.02534695985,0.02534695985,0.02534695985,0.025319855149999997,0.02534695985
70101020504,0.008868231399999999,0.010746966600000001,0.009041291555,0.009041291555,0.009041291555,0.009041291555,0.009428201729999999,0.009041291555
70101020505,0.0104489816,0.0115486438,0.010788764575,0.010788764575,0.010788764575,0.010788764575,0.010900923175,0.010788764575
70101020506,0.011059265,0.0130349367,0.0115406345,0.0115406345,0.0115406345,0.0115406345,0.011953717925,0.0115406345
70101020507,0.0342747522,0.0375121496,0.03483419485,0.03483419485,0.03483419485,0.03483419485,0.03531544895,0.03483419485
70101020601,0.0083727139,0.009565041100000001,0.008453871174999999,0.008453871174999999,0.008453871174999999,0.008453871174999999,0.008731924275,0.008453871174999999
70101020602,0.0105919318,0.0119807158,0.01060260075,0.01060260075,0.01060260075,0.01060260075,0.010896774500000001,0.01060260075
70101020603,0.0089950109,0.0095770056,0.0091327687,0.0091327687,0.0091327687,0.0091327687,0.009193957125,0.0091327687
70101020604,0.0101784672,0.0105373327,0.0100019814,0.0100019814,0.0100019814,0.0100019814,0.0100368068,0.0100019814
70101030101,0.0132746072,0.0159354442,0.014442533025,0.014442533025,0.014442533025,0.014442533025,0.014946829025,0.014442533025
70101030102,0.016577229800000003,0.0177961209,0.01650691995,0.01650691995,0.01650691995,0.01650691995,0.01663963145,0.01650691995
70101030103,0.0133289612,0.0157333179,0.013851367775000002,0.013851367775000002,0.013851367775000002,0.013851367775000002,0.014309583349999998,0.013851367775000002
70101030104,0.012886289,0.0134737824,0.01354022265,0.01354022265,0.01354022265,0.01354022265,0.013554221675,0.01354022265
70101030105,0.013454136299999999,0.014713490699999998,0.014194501600000001,0.014194501600000001,0.014194501600000001,0.014194501600000001,0.014368726475,0.014194501600000001
70101030106,0.014017717199999998,0.014715163,0.014332618225,0.014332618225,0.014332618225,0.014332618225,0.014367018875000002,0.014332618225
70101030201,0.014556116099999999,0.0157466214,0.01462634505,0.01462634505,0.01462634505,0.01462634505,0.014797558725000002,0.01462634505
70101030202,0.0153954472,0.0170928566,0.0157413842,0.0157413842,0.0157413842,0.0157413842,0.01599962165,0.0157413842
70101030203,0.0127775424,0.0140534319,0.013203281575,0.013203281575,0.013203281575,0.013203281575,0.013380332025,0.013203281575
70101030204,0.012178182400000001,0.014837360300000001,0.01294708105,0.01294708105,0.01294708105,0.01294708105,0.013457614975,0.01294708105
70101030205,0.0215746098,0.0235270162,0.0218932207,0.0218932207,0.0218932207,0.0218932207,0.022155961699999997,0.0218932207
70101030206,0.0100378359,0.013102635400000002,0.010674493475,0.010674493475,0.010674493475,0.010674493475,0.011296714,0.010674493475
70101030207,0.0169120248,0.019808386,0.0178093969,0.0178093969,0.0178093969,0.0178093969,0.018312249250000003,0.0178093969
70101030301,0.0553122678,0.0678023724,0.057991241650000004,0.057991241650000004,0.057991241650000004,0.057991241650000004,0.06044179425,0.057991241650000004
70101030302,0.015572871600000001,0.0184545086,0.0161123222,0.0161123222,0.0161123222,0.0161123222,0.0166143814,0.0161123222
70101030303,0.0153872216,0.016490943299999998,0.0155754557,0.0155754557,0.0155754557,0.0155754557,0.015650162949999998,0.0155754557
70101030304,0.0107920119,0.0128892599,0.011119290399999999,0.011119290399999999,0.011119290399999999,0.011119290399999999,0.011473271475000001,0.011119290399999999
70101030401,0.0325286046,0.0382132858,0.033193563999999995,0.033193563999999995,0.033193563999999995,0.033193563999999995,0.0342721508,0.033193563999999995
70101030402,0.0262529024,0.03129472,0.0271841973,0.0271841973,0.0271841973,0.0271841973,0.02808501235,0.0271841973
70101030403,0.0194119608,0.024256492400000003,0.0204429935,0.0204429935,0.0204429935,0.0204429935,0.0213643302,0.0204429935
70101030404,0.038611521999999995,0.0490629178,0.0405821264,0.0405821264,0.0405821264,0.0405821264,0.042661681,0.0405821264
70101030405,0.01202754,0.013058692399999999,0.012485213975,0.012485213975,0.012485213975,0.012485213975,0.012586608175,0.012485213975
70101030406,0.0140215712,0.015277286400000001,0.014280162475,0.014280162475,0.014280162475,0.014280162475,0.014408076325,0.014280162475
70101030407,0.0143071007,0.0151512079,0.01464573035,0.01464573035,0.01464573035,0.01464573035,0.014691884550000001,0.01464573035
70101030408,0.0100659744,0.0116901726,0.010270406575,0.010270406575,0.010270406575,0.010270406575,0.01055112765,0.010270406575
70101030501,0.011024902,0.0134696817,0.011304755715,0.011304755715,0.011304755715,0.011304755715,0.011769056390000001,0.011304755715
70101030502,0.014926090999999999,0.0182321494,0.0154474052,0.0154474052,0.0154474052,0.0154474052,0.016004704,0.0154474052
70101030503,0.00882351874,0.0109333941,0.009178637620000001,0.009178637620000001,0.009178637620000001,0.009178637620000001,0.00946547006,0.009178637620000001
70101030504,0.011157009800000001,0.0139041068,0.011645527625,0.011645527625,0.011645527625,0.011645527625,0.011942054325,0.011645527625
70101030505,0.0086415879,0.010328664599999999,0.00880569786,0.00880569786,0.00880569786,0.00880569786,0.009039493085,0.00880569786
70101030506,0.008331753899999999,0.0101290179,0.00861711082,0.00861711082,0.00861711082,0.00861711082,0.008832304745,0.00861711082
70101030601,0.011421043799999999,0.0132687324,0.0116078717,0.0116078717,0.0116078717,0.0116078717,0.011925846775,0.0116078717
70101030602,0.0124465803,0.013773845000000002,0.01246977375,0.01246977375,0.01246977375,0.01246977375,0.012718641025,0.01246977375
70101030603,0.0102824189,0.0122934468,0.010568632599999999,0.010568632599999999,0.010568632599999999,0.010568632599999999,0.010914607075,0.010568632599999999
70101030604,0.0178387086,0.0215154518,0.018460752599999998,0.018460752599999998,0.018460752599999998,0.018460752599999998,0.018981482900000003,0.018460752599999998
70101030605,0.0234182302,0.027573159200000003,0.02405190615,0.02405190615,0.02405190615,0.02405190615,0.024624588,0.02405190615
70101030701,0.014964392100000001,0.013432153999999998,0.014590669850000001,0.014590669850000001,0.014590669850000001,0.014590669850000001,0.014081807925,0.014590669850000001
70101030702,0.0164292082,0.0180633996,0.01683238255,0.01683238255,0.01683238255,0.01683238255,0.01704765935,0.01683238255
70101030703,0.0098171886,0.011683473500000001,0.0098347192,0.0098347192,0.0098347192,0.0098347192,0.0101702854,0.0098347192
70101030704,0.010054314200000001,0.011123192799999999,0.00992611633,0.00992611633,0.00992611633,0.00992611633,0.01006895738,0.00992611633
70101030705,0.008499197,0.0099567436,0.00857105531,0.00857105531,0.00857105531,0.00857105531,0.00886141386,0.00857105531
70101030801,0.0118727078,0.012382216599999999,0.011870745824999999,0.011870745824999999,0.011870745824999999,0.011870745824999999,0.01187793995,0.011870745824999999
70101030802,0.0162037723,0.0193344476,0.016668599,0.016668599,0.016668599,0.016668599,0.017243610425,0.016668599
70101030803,0.0091733029,0.010528932500000001,0.00938435085,0.00938435085,0.00938435085,0.00938435085,0.009609114174999999,0.00938435085
70101030804,0.0086063196,0.010392560700000001,0.008969811460000001,0.008969811460000001,0.008969811460000001,0.008969811460000001,0.00929592556,0.008969811460000001
70101030805,0.0097764691,0.0109546512,0.00992985735,0.00992985735,0.00992985735,0.00992985735,0.0100991437,0.00992985735
70101030806,0.006689520159999999,0.0082875074,0.006839922965,0.006839922965,0.006839922965,0.006839922965,0.00716807605,0.006839922965
70101030807,0.0106498892,0.012532527399999998,0.010942896725,0.010942896725,0.010942896725,0.010942896725,0.0112720836,0.010942896725
70101030808,0.0084409669,0.0102167106,0.008550229,0.008550229,0.008550229,0.008550229,0.008907745004999999,0.008550229
70101030901,0.012158904199999999,0.0143901068,0.012419258425,0.012419258425,0.012419258425,0.012419258425,0.012774286675,0.012419258425
70101030902,0.006896384340000001,0.008443255680000001,0.006999929475,0.006999929475,0.006999929475,0.006999929475,0.007310311040000001,0.006999929475
70101030903,0.008869525,0.0104295458,0.00902554674,0.00902554674,0.00902554674,0.00902554674,0.009237296715,0.00902554674
70101030904,0.0166225386,0.019125267799999998,0.01683179935,0.01683179935,0.01683179935,0.01683179935,0.017259824075,0.01683179935
70101040101,0.0089613393,0.0106759658,0.009121939530000001,0.009121939530000001,0.009121939530000001,0.009121939530000001,0.009437473105,0.009121939530000001
70101040102,0.007575620599999999,0.0088905072,0.007683894750000001,0.007683894750000001,0.007683894750000001,0.007683894750000001,0.00792142785,0.007683894750000001
70101040103,0.0084575736,0.0101279988,0.008768226425000001,0.008768226425000001,0.008768226425000001,0.008768226425000001,0.009064146275,0.008768226425000001
70101040104,0.0116422371,0.0133623501,0.011884523300000002,0.011884523300000002,0.011884523300000002,0.011884523300000002,0.01216194395,0.011884523300000002
70101040105,0.012660229200000001,0.014302658399999998,0.012808643650000002,0.012808643650000002,0.012808643650000002,0.012808643650000002,0.0130886594,0.012808643650000002
70101040106,0.013026412800000001,0.0150604448,0.01318036445,0.01318036445,0.01318036445,0.01318036445,0.013536179175,0.01318036445
70101040107,0.0188251602,0.0213184168,0.0191686665,0.0191686665,0.0191686665,0.0191686665,0.01960712855,0.0191686665
70101040108,0.0128376625,0.0147091624,0.012945770175,0.012945770175,0.012945770175,0.012945770175,0.013284409375,0.012945770175
70101040201,0.026981836999999998,0.029823783,0.02727598155,0.02727598155,0.02727598155,0.02727598155,0.027705898200000002,0.02727598155
70101040202,0.028887535800000003,0.032823180800000004,0.029175309700000002,0.029175309700000002,0.029175309700000002,0.029175309700000002,0.02980537515,0.029175309700000002
70101040203,0.0125120547,0.0143350932,0.012618831624999998,0.012618831624999998,0.012618831624999998,0.012618831624999998,0.01292854635,0.012618831624999998
70101040204,0.0263192886,0.0310082006,0.026603526500000002,0.026603526500000002,0.026603526500000002,0.026603526500000002,0.02743572105,0.026603526500000002
70101040205,0.019110012399999998,0.0226501126,0.01947471525,0.01947471525,0.01947471525,0.01947471525,0.020076837650000002,0.01947471525
70101040301,0.0087009219,0.0101242075,0.008949013525,0.008949013525,0.008949013525,0.008949013525,0.00919026355,0.008949013525
70101040302,0.0138450483,0.0159614484,0.014098980924999999,0.014098980924999999,0.014098980924999999,0.014098980924999999,0.01444345245,0.014098980924999999
70101040303,0.0117296556,0.013590147,0.01196064485,0.01196064485,0.01196064485,0.01196064485,0.012275102999999999,0.01196064485
70101040304,0.0145721114,0.017387686399999998,0.014971380624999999,0.014971380624999999,0.014971380624999999,0.014971380624999999,0.0155298941,0.014971380624999999
70101040401,0.015331915899999998,0.0178259872,0.015539202925,0.015539202925,0.015539202925,0.015539202925,0.0160173259,0.015539202925
70101040402,0.0191317804,0.0235309498,0.01963067045,0.01963067045,0.01963067045,0.01963067045,0.020481439499999997,0.01963067045
70101040403,0.0204881504,0.0234216432,0.0208028612,0.0208028612,0.0208028612,0.0208028612,0.0212681027,0.0208028612
70101040404,0.0318153448,0.037664456199999995,0.03246659835,0.03246659835,0.03246659835,0.03246659835,0.033619327,0.03246659835
70101040405,0.0139635808,0.0158213982,0.014256164075,0.014256164075,0.014256164075,0.014256164075,0.01457455635,0.014256164075
70101040406,0.0126142025,0.014244730399999999,0.012869041000000001,0.012869041000000001,0.012869041000000001,0.012869041000000001,0.013138409275000002,0.012869041000000001
70101040501,0.0243376116,0.0261482872,0.024332785099999997,0.024332785099999997,0.024332785099999997,0.024332785099999997,0.024618025999999998,0.024332785099999997
70101040502,0.0165847772,0.018107390600000002,0.016817125999999998,0.016817125999999998,0.016817125999999998,0.016817125999999998,0.0170077501,0.016817125999999998
70101040503,0.0319524484,0.036231007999999995,0.0324851918,0.0324851918,0.0324851918,0.0324851918,0.033155735,0.0324851918
70101040504,0.0202036718,0.0223741442,0.020346659750000003,0.020346659750000003,0.020346659750000003,0.020346659750000003,0.0207428599,0.020346659750000003
70101040505,0.0221120504,0.0248330416,0.02247300655,0.02247300655,0.02247300655,0.02247300655,0.022935782199999998,0.02247300655
70101040506,0.0306329586,0.035336404599999996,0.03153732455,0.03153732455,0.03153732455,0.03153732455,0.03233902995,0.03153732455
70101040601,0.0197561906,0.0225551262,0.0199150334,0.0199150334,0.0199150334,0.0199150334,0.02045812935,0.0199150334
70101040602,0.0307704428,0.0334821618,0.03104322525,0.03104322525,0.03104322525,0.03104322525,0.0314190704,0.03104322525
70101040603,0.0259551228,0.028009537,0.026022443200000002,0.026022443200000002,0.026022443200000002,0.026022443200000002,0.0264683526,0.026022443200000002
70101040604,0.0314485068,0.0347112114,0.03181617605,0.03181617605,0.03181617605,0.03181617605,0.0322640294,0.03181617605
70101040605,0.0291267292,0.0385804226,0.0307735245,0.0307735245,0.0307735245,0.0307735245,0.03235033495,0.0307735245
70101040606,0.0355838,0.0412165958,0.03852681225,0.03852681225,0.03852681225,0.03852681225,0.03943604135,0.03852681225
70101040701,0.015045207599999999,0.0174030828,0.015472492300000001,0.015472492300000001,0.015472492300000001,0.015472492300000001,0.015710393,0.015472492300000001
70101040702,0.0156490092,0.0185810304,0.016175927375,0.016175927375,0.016175927375,0.016175927375,0.016515268775,0.016175927375
70101040703,0.0277081222,0.0341215758,0.028006682449999997,0.028006682449999997,0.028006682449999997,0.028006682449999997,0.0288687441,0.028006682449999997
70101040704,0.031488156,0.037738945,0.0319001575,0.0319001575,0.0319001575,0.0319001575,0.0326822863,0.0319001575
70101040801,0.06576510999999999,0.0824182158,0.06763522675,0.06763522675,0.06763522675,0.06763522675,0.0691497457,0.06763522675
70101040802,0.030864757400000005,0.05908213600000001,0.03630509,0.03630509,0.03630509,0.03630509,0.04125957585,0.03630509
70101040803,0.0165291348,0.0205525854,0.0173106401,0.0173106401,0.0173106401,0.0173106401,0.01773884785,0.0173106401
70101040804,0.0325682756,0.0417756672,0.036012683899999995,0.036012683899999995,0.036012683899999995,0.036012683899999995,0.0372411064,0.036012683899999995
70101040805,0.0509226474,0.0714442932,0.05484908365,0.05484908365,0.05484908365,0.05484908365,0.0582835346,0.05484908365
70101040901,0.027723535,0.032791525,0.02839802005,0.02839802005,0.02839802005,0.02839802005,0.02927169495,0.02839802005
70101040902,0.0199087254,0.022321703199999997,0.02029713305,0.02029713305,0.02029713305,0.02029713305,0.0205403153,0.02029713305
70101040903,0.053935923,0.07166896240000001,0.0547309301,0.0547309301,0.0547309301,0.0547309301,0.05751162865,0.0547309301
70101040904,0.037844774,0.054352614,0.0387835105,0.0387835105,0.0387835105,0.0387835105,0.04171061195,0.0387835105
70101040905,0.0450044012,0.0632436234,0.04785763485,0.04785763485,0.04785763485,0.04785763485,0.051188091199999994,0.04785763485
70101040906,0.0468727142,0.0520146774,0.0469269029,0.0469269029,0.0469269029,0.0469269029,0.04705832225,0.0469269029
70101050101,0.0157275432,0.0190378354,0.01620505705,0.01620505705,0.01620505705,0.01620505705,0.0167411801,0.01620505705
70101050102,0.0209188502,0.024769934599999998,0.0218559368,0.0218559368,0.0218559368,0.0218559368,0.022443488650000003,0.0218559368
70101050103,0.0146186975,0.0172925406,0.01524220435,0.01524220435,0.01524220435,0.01524220435,0.015666568875000002,0.01524220435
70101050104,0.025727279599999996,0.033874629,0.02826665685,0.02826665685,0.02826665685,0.02826665685,0.0295922069,0.02826665685
70101050201,0.0104559576,0.0122281386,0.010769239575,0.010769239575,0.010769239575,0.010769239575,0.011021950425,0.010769239575
70101050202,0.0127344346,0.014914887800000002,0.013005222225000002,0.013005222225000002,0.013005222225000002,0.013005222225000002,0.013318131325,0.013005222225000002
70101050203,0.018418965,0.021356266800000002,0.01890703835,0.01890703835,0.01890703835,0.01890703835,0.019313856400000003,0.01890703835
70101050204,0.022497145200000002,0.0265270296,0.023394376799999998,0.023394376799999998,0.023394376799999998,0.023394376799999998,0.02393917395,0.023394376799999998
70101050301,0.0123470173,0.0149026824,0.0129573478,0.0129573478,0.0129573478,0.0129573478,0.013440954324999999,0.0129573478
70101050302,0.0121895534,0.0143628496,0.0127883897,0.0127883897,0.0127883897,0.0127883897,0.013191187449999999,0.0127883897
70101050303,0.014788494600000002,0.0168743109,0.015350777800000001,0.015350777800000001,0.015350777800000001,0.015350777800000001,0.01569095825,0.015350777800000001
70101050304,0.0141995212,0.0163580914,0.014842850599999999,0.014842850599999999,0.014842850599999999,0.014842850599999999,0.0152347992,0.014842850599999999
70101050401,0.021193988599999998,0.0250826486,0.022239389000000002,0.022239389000000002,0.022239389000000002,0.022239389000000002,0.0227420981,0.022239389000000002
70101050402,0.0241742222,0.0278280078,0.02497277595,0.02497277595,0.02497277595,0.02497277595,0.0254952575,0.02497277595
70101050403,0.0111104688,0.013508794800000001,0.0116034095,0.0116034095,0.0116034095,0.0116034095,0.012061027475,0.0116034095
70101050404,0.0178689216,0.020216418,0.0183982236,0.0183982236,0.0183982236,0.0183982236,0.01883569125,0.0183982236
70101050405,0.0320281896,0.037853051,0.0332557224,0.0332557224,0.0332557224,0.0332557224,0.03430066135,0.0332557224
70101050406,0.0690725436,0.0774647538,0.0717140215,0.0717140215,0.0717140215,0.0717140215,0.07359906755,0.0717140215
70101050501,0.0093921486,0.0119068146,0.01010967858,0.01010967858,0.01010967858,0.01010967858,0.010606373504999999,0.01010967858
